Event #,GOES Flare Start Time,GOES Flare Peak Time,GOES Flare Time to Peak In Sec,Flare Class Converted,17.1 Depth [%],17.7 Depth [%],18.0 Depth [%],19.5 Depth [%],20.2 Depth [%],21.1 Depth [%],28.4 Depth [%],Quad Depth [%],17.1 Pre-Flare Irradiance [W/m2],17.7 Pre-Flare Irradiance [W/m2],18.0 Pre-Flare Irradiance [W/m2],19.5 Pre-Flare Irradiance [W/m2],20.2 Pre-Flare Irradiance [W/m2],21.1 Pre-Flare Irradiance [W/m2],28.4 Pre-Flare Irradiance [W/m2],Quad Pre-Flare Irradiance [W/m2],17.1 Duration [s],17.7 Duration [s],18.0 Duration [s],21.1 Duration [s],19.5 Duration [s],20.2 Duration [s],28.4 Duration [s],Jedi Intensity 17.1,Jedi Intensity 17.7,Jedi Intensity 18.0,Jedi Intensity 19.5,Jedi Intensity 20.2,Jedi Intensity 21.1,Jedi Intensity 28.4,Jedi Intensity Quad,Has DEMON Dimming,Intensity,Max Drop,Demon Event #,Fraction of dimming on disk,Fractional size of off-limb dimming contribution,Off-Limb Percent,Is Off-Limb
567.0,2011-05-30 10:48:00.000,2011-05-30 11:01:00.000,780.0,280,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-56.0,108.0,4617.0,0.0157984,0.000450447,2.7721782351695476,False
570.0,2011-06-01 02:37:00.000,2011-06-01 02:53:00.000,960.0,260,,3.1358356227166064,2.2839251528010847,,,,,3.879404484749677,,4.195548171992414e-05,6.083441985538229e-05,,,,,7.389918190001712e-05,,,,,,,,,0.0001315654941455735,0.00013894126166376933,,,,,0.0002866848176822586,True,-311.0,233.0,4619.0,0.04795580000000001,8.19e-06,0.01707531003988617,False
572.0,2011-06-01 16:25:00.000,2011-06-01 16:31:00.000,360.0,290,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-747.0,79.0,4621.0,0.0942398,0.00253152,2.615981677215936,False
573.0,2011-06-01 16:51:00.000,2011-06-01 17:08:00.000,1020.0,410,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-747.0,79.0,4621.0,0.0942398,0.00253152,2.615981677215936,False
575.0,2011-06-02 06:30:00.000,2011-06-02 06:36:00.000,360.0,140,,,,,,,,0.0,,,,,,,6.668131391052157e-05,6.668131391052157e-05,,,,,,,,,,,,,,,,True,-50.0,124.0,4622.0,0.00828025,8.2e-06,0.09893285234271788,False
576.0,2011-06-02 07:22:00.000,2011-06-02 07:46:00.000,1440.0,370,,,,,,,0.1063841892088746,0.1063841892088746,,,,,,,6.668131391052157e-05,6.668131391052157e-05,,,,,,,840.0,,,,,,,7.093837515753288e-06,7.093837515753288e-06,True,-258.0,126.0,4623.0,0.036826599999999994,8.2e-06,0.02226155700587488,False
587.0,2011-06-10 17:39:00.000,2011-06-10 17:51:00.000,720.0,290,,,,0.07872870820919076,,,,0.07872870820919076,,,,4.266115259573173e-05,,,,4.266115259573173e-05,,,,,10320.0,,,,,,3.3586574345771243e-06,,,,3.3586574345771243e-06,True,-88.0,188.0,4636.0,8.21e-06,0.00885944,99.90741628278067,True
588.0,2011-06-13 00:49:00.000,2011-06-13 00:55:00.000,360.0,120,0.011772677069715076,,,,,,,0.011772677069715076,5.420188729961714e-05,3.705913817005543e-05,,,,,,6.565991401721188e-05,600.0,,,,,,,6.381013157474835e-07,,,,,,,7.729929641498939e-07,True,-70.0,159.0,4642.0,1.64e-05,0.00903174,99.81874727844618,True
591.0,2011-06-14 21:36:00.000,2011-06-14 21:47:00.000,660.0,1300,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-10.0,17.0,4646.0,8.22e-06,0.0018245000000000002,99.55148631542188,True
595.0,2011-06-16 10:13:00.000,2011-06-16 10:22:00.000,540.0,710,,,,,,,,0.0,5.516545813103827e-05,3.8384911022149026e-05,,,,2.428785289036265e-05,,7.14599815491827e-05,,,,,,,,,,,,,,,,True,-26.0,29.0,4648.0,0.00125019,8.22e-06,0.6532052351777242,False
601.0,2011-06-19 15:17:00.000,2011-06-19 15:22:00.000,300.0,470,,,,,,,,0.0,,3.901243326254189e-05,5.744777323949771e-05,,,,,6.944218169989357e-05,,,,,,,,,,,,,,,,True,-418.0,73.0,4653.0,0.0135555,0.012042,47.04365660709053,False
606.0,2011-07-08 09:39:00.000,2011-07-08 09:47:00.000,480.0,300,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-29.0,22.0,4665.0,0.0015573,8.24e-06,0.5263359607547556,False
610.0,2011-07-11 10:47:00.000,2011-07-11 11:03:00.000,960.0,260,,,,1.5114289240650551,1.6342770760289045,0.40766052104918815,,2.2630656318710978,,,,4.3950765151142455e-05,3.885275873471983e-05,2.510352290604108e-05,,6.380747198379948e-05,,,,4080.0,,,,,,,6.642845768422716e-05,6.34961729406344e-05,1.0233715228046936e-05,,0.00014440049690311453,True,-529.0,48.0,4671.0,0.0696479,8.24e-06,0.011829538645121594,False
618.0,2011-07-27 11:18:00.000,2011-07-27 11:31:00.000,780.0,360,,,,,,,,0.0,5.7891181010442466e-05,3.9511668243600674e-05,5.693284886850356e-05,4.3339548331762983e-05,3.634632230387069e-05,2.2197220459929667e-05,,0.0001088393230281447,,,,,,,,,,,,,,,,True,-113.0,37.0,4680.0,0.00352657,8.22e-06,0.2325456392034604,False
651.0,2011-07-30 02:04:00.000,2011-07-30 02:09:00.000,300.0,9300,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-121.0,343.0,4684.0,0.00626869,8.22e-06,0.13095615517826445,False
654.0,2011-07-31 02:46:00.000,2011-07-31 02:54:00.000,480.0,380,,,,0.09585724509143304,,,,0.09585724509143304,,,,4.2425914822767176e-05,,,,4.2425914822767176e-05,,,,,720.0,,,,,,4.066831315394255e-06,,,,4.066831315394255e-06,True,-16.0,6.0,4685.0,0.000722935,8.22e-06,1.1242486203335817,False
656.0,2011-07-31 18:43:00.000,2011-07-31 18:50:00.000,420.0,140,,,,,,,,0.0,,,5.557850696883786e-05,4.2584426410030574e-05,,,,7.001716796298224e-05,,,,,,,,,,,,,,,,True,-45.0,144.0,4686.0,0.00397255,8.21e-06,0.2062420241360946,False
657.0,2011-07-31 19:01:00.000,2011-07-31 19:09:00.000,480.0,170,,,,,,,,0.0,,,5.557850696883786e-05,4.2584426410030574e-05,,,,7.001716796298224e-05,,,,,,,,,,,,,,,,True,-45.0,144.0,4686.0,0.00397255,8.21e-06,0.2062420241360946,False
670.0,2011-08-02 03:10:00.000,2011-08-02 03:14:00.000,240.0,120,,,,,,,,0.0,,,5.557850696883786e-05,4.2584426410030574e-05,,,,7.001716796298224e-05,,,,,,,,,,,,,,,,2,-20.0,47.0,4688.0,0.00302971,8.21e-06,0.2702506978458945,False
671.0,2011-08-02 03:57:00.000,2011-08-02 04:00:00.000,180.0,120,,,,,,,,0.0,,,5.557850696883786e-05,4.2584426410030574e-05,,,,7.001716796298224e-05,,,,,,,,,,,,,,,,True,-16.0,34.0,4689.0,0.000985319,8.21e-06,0.8263472933351718,False
672.0,2011-08-02 05:19:00.000,2011-08-02 06:19:00.000,3600.0,1400,,,,,,,,0.0,,,5.557850696883786e-05,4.2584426410030574e-05,,,,7.001716796298224e-05,,,,,,,,,,,,,,,,True,-367.0,75.0,4690.0,0.054105600000000004,8.21e-06,0.015171727882401922,False
678.0,2011-08-03 04:29:00.000,2011-08-03 04:32:00.000,180.0,1700,,,,0.9807438533051852,0.9985868885545061,,,1.3996550574298197,,,,4.338507884919333e-05,3.591518058480384e-05,,,5.632197850919118e-05,,,,,4320.0,6120.0,,,,,4.2549649406507155e-05,3.586442843205248e-05,,,7.883134206484305e-05,True,-13.0,26.0,4692.0,0.000705925,8.21e-06,1.1496425745832368,False
682.0,2011-08-03 13:17:00.000,2011-08-03 13:48:00.000,1860.0,6000,,,,3.5447037910531094,2.5897544923819917,,,4.3899605120227445,,,,4.338507884919333e-05,3.591518058480384e-05,,,5.632197850919118e-05,,,,,,,,,,,0.00015378725347187365,9.301150026420623e-05,,,0.0002472512616143429,True,-739.0,104.0,4694.0,0.0555369,8.21e-06,0.014780779082083011,False
687.0,2011-08-04 03:41:00.000,2011-08-04 03:57:00.000,960.0,9300,,,,5.84901074480754,4.265792871525268,,,7.2393311511236895,,,,4.338507884919333e-05,3.591518058480384e-05,,,5.632197850919118e-05,,,,,,,,,,,0.00025375979235325413,0.00015320672131819893,,,0.0004077334535145067,True,-669.0,520.0,4697.0,0.105617,0.0150425,12.466900658464523,False
705.0,2011-08-06 08:37:00.000,2011-08-06 08:47:00.000,600.0,410,,,,,1.286417418428826,0.8178035154904251,,1.5243596571628308,,,,4.349527686523894e-05,3.74193987227045e-05,2.4481032596668232e-05,,6.238085818062831e-05,,,,3120.0,,,,,,,,4.813696630402043e-05,2.002067452039097e-05,,9.509086358974573e-05,True,-75.0,74.0,4698.0,0.00283814,8.2e-06,0.2880892655129043,False
706.0,2011-08-06 11:41:00.000,2011-08-06 11:46:00.000,300.0,130,,,,,,,,0.0,,,,4.349527686523894e-05,3.74193987227045e-05,2.4481032596668232e-05,,6.238085818062831e-05,,,,,,,,,,,,,,,,True,-85.0,87.0,4699.0,0.00423927,8.2e-06,0.1930561016322658,False
719.0,2011-08-08 18:00:00.000,2011-08-08 18:10:00.000,600.0,3500,,2.8934277284315613,1.7049922644243485,,,,,3.358410731492426,,4.142411125940271e-05,5.9967086902664356e-05,,,,,7.288352698122583e-05,,,,,,,,,0.00011985767214358984,0.00010224341928910539,,,,,0.00024477281916276657,True,-49.0,61.0,4702.0,0.00305485,8.19e-06,0.26738142498955286,False
721.0,2011-08-08 23:02:00.000,2011-08-08 23:22:00.000,1200.0,530,,,,,,,,0.0,,4.142411125940271e-05,5.9967086902664356e-05,,,,,7.288352698122583e-05,,,,,,,,,,,,,,,,True,-56.0,16.0,4705.0,0.000327528,0.00239914,87.9879765339968,True
723.0,2011-08-09 07:19:00.000,2011-08-09 07:23:00.000,240.0,140,,,,,,,,0.0,,4.142411125940271e-05,5.9967086902664356e-05,,,,,7.288352698122583e-05,,,,,,,,,,,,,,,,True,-132.0,240.0,4703.0,0.0195543,0.0205378,51.22655086662958,False
724.0,2011-08-09 07:48:00.000,2011-08-09 08:05:00.000,1020.0,69000,,5.0602347543359665,4.3113010116803565,,,,,6.647803560748892,,4.142411125940271e-05,5.9967086902664356e-05,,,,,7.288352698122583e-05,,,,,,,,,0.0002096157274623094,0.0002585361624309807,,,,,0.000484515370185731,True,-132.0,240.0,4703.0,0.0195543,0.0205378,51.22655086662958,False
730.0,2011-08-10 10:21:00.000,2011-08-10 10:44:00.000,1380.0,610,,,0.8171043814424479,,,,,0.8171043814424479,,,6.0164920190193996e-05,,,,,6.0164920190193996e-05,,,,,,,,,,4.916101989654271e-05,,,,,4.916101989654271e-05,True,-51.0,40.0,4706.0,8.19e-06,0.0048822,99.83252869403054,True
731.0,2011-08-10 14:03:00.000,2011-08-10 14:09:00.000,360.0,120,,,,,,,,0.0,,,6.0164920190193996e-05,,,,,6.0164920190193996e-05,,,,,,,,,,,,,,,,True,-23.0,90.0,4707.0,0.0006304290000000001,4.09e-05,6.092392850599333,False
732.0,2011-08-10 14:49:00.000,2011-08-10 15:24:00.000,2100.0,150,,,1.615449791547988,,,,,1.615449791547988,,,6.0164920190193996e-05,,,,,6.0164920190193996e-05,,,,,,,,,,9.719340777975022e-05,,,,,9.719340777975022e-05,True,-171.0,112.0,4708.0,0.017837099999999998,0.000859521,4.59719967581308,False
735.0,2011-08-11 09:34:00.000,2011-08-11 10:23:00.000,2940.0,620,2.3297384074752654,2.1629748029904343,,,0.061020443927166476,0.10472721905439153,,3.181325561872728,6.0489249638825036e-05,4.0740069380262873e-05,,,3.8431006638954074e-05,2.396626283977336e-05,,8.584885905336868e-05,,,,1440.0,,,,0.00014092412812293003,8.811974354159071e-05,,,2.3450770856768598e-06,2.5099200583360684e-06,,0.00027311316976409076,True,-363.0,281.0,4710.0,0.00604378,0.019687299999999998,76.51175154715621,True
746.0,2011-08-20 22:54:00.000,2011-08-20 22:58:00.000,240.0,290,,0.5982759842186187,0.21263295026246,,,,0.962062487909808,1.15269733905882,,3.935999241851581e-05,5.8195574335210644e-05,,,,4.905939082770298e-05,8.568989265821236e-05,,4500.0,3480.0,,,,4440.0,,2.3548138203024917e-05,1.2374296663114139e-05,,,,4.7198199595039536e-05,9.87745112513573e-05,True,-64.0,56.0,4718.0,0.00611741,8.16e-06,0.13321209291543482,False
754.0,2011-08-29 10:15:00.000,2011-08-29 11:17:00.000,3720.0,290,,1.8281812802721724,,,,3.5773378749533653,2.1042166043985944,4.535120790380363,,4.427366002346389e-05,,,4.4266519883725174e-05,2.9054752909966435e-05,5.761966410015399e-05,8.991043383369518e-05,,,,,,,,,8.094027646403112e-05,,,,0.00010393866803223444,0.00012124425393941363,0.000407754677751309,True,-114.0,130.0,4722.0,8.13e-06,0.013431,99.93950501260126,True
756.0,2011-08-29 21:42:00.000,2011-08-29 21:47:00.000,300.0,170,,0.9518701198036508,,,1.2260534568779813,0.9425075718003112,0.11046496706651963,1.8192819561429696,,4.427366002346389e-05,,,4.4266519883725174e-05,2.9054752909966435e-05,5.761966410015399e-05,8.991043383369518e-05,,,,,,,900.0,,4.214277407068068e-05,,,5.4273119727399145e-05,2.738432461443049e-05,6.364954297207434e-06,0.000163572429942628,True,-20.0,33.0,4723.0,0.0012917999999999998,8.12e-06,0.6246538248507602,False
757.0,2011-08-30 03:06:00.000,2011-08-30 03:12:00.000,360.0,190,,4.257924808585159,,,,3.8662716383423454,4.942781566564619,7.58347345691843,,4.427366002346389e-05,,,4.4266519883725174e-05,2.9054752909966435e-05,5.761966410015399e-05,8.991043383369518e-05,,,,,,,,,0.00018851391538077188,,,,0.00011233356713484796,0.0002848014135858863,0.0006818333884778482,True,-9.0,13.0,4724.0,0.000772169,8.13e-06,1.0419082941282767,False
760.0,2011-08-30 13:48:00.000,2011-08-30 14:13:00.000,1500.0,150,,5.683803199412024,,,3.7858827923545446,4.586778511887712,3.0426197897693434,8.771237063795706,,4.427366002346389e-05,,,4.4266519883725174e-05,2.9054752909966435e-05,5.761966410015399e-05,8.991043383369518e-05,,,,,,,,,0.0002516427704910443,,,0.00016758785590521543,0.000133267716315641,0.00017531473027099071,0.0007886257296640586,True,-63.0,34.0,4725.0,8.12e-06,0.00736877,99.88992651374767,True
777.0,2011-09-04 11:21:00.000,2011-09-04 11:45:00.000,1440.0,3200,,,3.162853801618681,,,,,3.162853801618681,,,6.158784041569258e-05,4.994372284272686e-05,,3.0969537571460634e-05,,8.512666912225596e-05,,,,,,,,,,0.00019479333519225792,,,,,0.00026924320905246285,True,-30.0,26.0,4730.0,8.11e-06,0.00414265,99.80461409476817,True
781.0,2011-09-05 04:08:00.000,2011-09-05 04:28:00.000,1200.0,1600,,,3.463033322478463,2.6534620135465685,,2.159104506723839,,4.867770816388753,,,6.158784041569258e-05,4.994372284272686e-05,,3.0969537571460634e-05,,8.512666912225596e-05,,,,,,,,,,0.00021328074361902925,0.00013252377137827376,,6.686646814169391e-05,,0.00041437711564969913,True,-26.0,58.0,4734.0,8.11e-06,0.00192119,99.57964028404085,True
784.0,2011-09-06 01:35:00.000,2011-09-06 01:50:00.000,900.0,5300,,,,,,,2.2885647858692746,2.2885647858692746,,,,,,,6.595438268656532e-05,6.595438268656532e-05,,,,,,,,,,,,,,0.00015094087769021956,0.00015094087769021956,True,-842.0,618.0,4736.0,0.10976500000000002,0.00858745,7.255827826124427,False
790.0,2011-09-08 15:32:00.000,2011-09-08 15:46:00.000,840.0,6700,0.327393886595452,,,0.3657710356828528,0.3192772729393916,,,0.5855878965110167,5.518019315786661e-05,,,4.684071730783521e-05,4.1594423237256706e-05,2.848748711888523e-05,,8.820736636835211e-05,3780.0,,,,4140.0,2580.0,,1.8065657901041717e-05,,,1.7132977681814614e-05,1.3280154020678183e-05,,,5.1653166128419914e-05,True,-353.0,75.0,4745.0,0.030846,8.09e-06,0.02622018669161852,False
798.0,2011-09-10 07:18:00.000,2011-09-10 07:40:00.000,1320.0,1100,,,,0.19917790205911606,0.19515489474733627,,,0.2788499051685597,,,,4.906872224334317e-05,4.4191537502532206e-05,,,6.603507771958833e-05,,,,,,1620.0,,,,,9.773405153150576e-06,8.624194850029636e-06,,,1.8413875159905673e-05,True,-310.0,243.0,4751.0,0.0194384,0.00760069,28.110006660727116,False
800.0,2011-09-11 08:41:00.000,2011-09-11 08:51:00.000,600.0,660,,0.6009267184202258,0.2889208799437881,,,,,0.6667744714510253,,4.170046789416423e-05,6.214190943865107e-05,,,,,7.483679530333813e-05,,,1740.0,,,,,,2.5058925328228093e-05,1.795409515640226e-05,,,,,4.989926463347186e-05,True,-104.0,104.0,4752.0,8.08e-06,0.0106586,99.92425009468737,True
807.0,2011-09-12 20:30:00.000,2011-09-12 20:54:00.000,1440.0,990,3.2439095006541425,2.6433105627382325,2.4536869422235874,1.3918036073497495,,,,5.046556892712895,6.19363224056239e-05,4.4269811041886e-05,6.697746236265327e-05,5.58168709782573e-05,,,,0.00011574725808053397,16380.0,16380.0,22260.0,,15840.0,,,0.0002009158246871814,0.0001170188591374429,0.0001643417248225141,7.768612237851405e-05,,,,0.0005841251230789371,True,-875.0,158.0,4754.0,0.00551822,0.0294144,84.20324613498788,True
808.0,2011-09-13 04:12:00.000,2011-09-13 04:19:00.000,420.0,110,,,,,,,,0.0,6.19363224056239e-05,4.4269811041886e-05,6.697746236265327e-05,5.58168709782573e-05,,,,0.00011574725808053397,,,,,,,,,,,,,,,,True,-168.0,59.0,4755.0,8.07e-06,0.0125375,99.93567450502448,True
810.0,2011-09-13 23:31:00.000,2011-09-13 23:36:00.000,300.0,290,,,,,,,,0.0,,,,,,,6.398410672166696e-05,6.398410672166696e-05,,,,,,,,,,,,,,,,True,-758.0,45.0,4758.0,0.0551994,0.0051126999999999995,8.47707176503554,False
811.0,2011-09-14 04:11:00.000,2011-09-14 04:18:00.000,420.0,180,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-21.0,77.0,4760.0,0.00039538800000000004,0.0021706,84.59119839999252,True
812.0,2011-09-14 08:29:00.000,2011-09-14 08:36:00.000,420.0,190,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-115.0,228.0,4761.0,0.010425299999999998,8.07e-06,0.07734797098157165,False
813.0,2011-09-14 11:17:00.000,2011-09-14 11:26:00.000,540.0,220,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-14.0,31.0,4762.0,0.00313002,8.07e-06,0.2571627964781125,False
814.0,2011-09-14 11:50:00.000,2011-09-14 11:53:00.000,180.0,140,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-14.0,31.0,4762.0,0.00313002,8.07e-06,0.2571627964781125,False
815.0,2011-09-14 15:57:00.000,2011-09-14 16:06:00.000,540.0,180,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-378.0,123.0,4764.0,0.020634299999999998,8.06e-06,0.039045923043683,False
816.0,2011-09-14 16:16:00.000,2011-09-14 16:26:00.000,600.0,420,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-378.0,123.0,4764.0,0.020634299999999998,8.06e-06,0.039045923043683,False
817.0,2011-09-14 20:42:00.000,2011-09-14 20:51:00.000,540.0,920,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-14.0,15.0,4766.0,0.00122501,8.06e-06,0.6536530772786623,False
818.0,2011-09-14 23:29:00.000,2011-09-14 23:37:00.000,480.0,310,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-46.0,110.0,4768.0,0.00273284,8.06e-06,0.29406399357875157,False
819.0,2011-09-15 00:24:00.000,2011-09-15 00:29:00.000,300.0,460,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-3.0,8.0,4769.0,0.00033858699999999995,8.06e-06,2.3251319065216207,False
821.0,2011-09-15 02:41:00.000,2011-09-15 02:46:00.000,300.0,230,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-9.0,8.0,4770.0,0.000467746,8.06e-06,1.6939677095286738,False
822.0,2011-09-15 03:04:00.000,2011-09-15 03:08:00.000,240.0,190,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-9.0,8.0,4770.0,0.000467746,8.06e-06,1.6939677095286738,False
830.0,2011-09-16 00:03:00.000,2011-09-16 00:19:00.000,960.0,780,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-25.0,35.0,4771.0,0.00146638,4.83e-05,3.1887923521799983,False
833.0,2011-09-16 08:07:00.000,2011-09-16 08:10:00.000,180.0,180,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-144.0,81.0,4772.0,0.0114625,8.06e-06,0.07026683963119498,False
834.0,2011-09-16 08:42:00.000,2011-09-16 08:46:00.000,240.0,220,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-144.0,81.0,4772.0,0.0114625,8.06e-06,0.07026683963119498,False
835.0,2011-09-16 11:30:00.000,2011-09-16 11:36:00.000,360.0,930,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-40.0,45.0,4773.0,0.00390754,8.06e-06,0.2058432934926959,False
841.0,2011-09-16 19:26:00.000,2011-09-16 19:31:00.000,300.0,150,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,True,-66.0,55.0,4774.0,0.00501477,8.05e-06,0.16026853440895752,False
848.0,2011-09-18 07:32:00.000,2011-09-18 07:35:00.000,180.0,290,,,,,,,,0.0,,,,,5.128685491702829e-05,,,5.128685491702829e-05,,,,,,,,,,,,,,,,True,-4.0,4.0,4778.0,0.000523354,8.05e-06,1.514854987918796,False
852.0,2011-09-19 04:52:00.000,2011-09-19 04:59:00.000,420.0,240,,,,,,,,0.0,,,,,5.128685491702829e-05,,,5.128685491702829e-05,,,,,,,,,,,,,,,,2,-69.0,73.0,4784.0,0.008514200000000001,8.05e-06,0.09445862301622221,False
853.0,2011-09-19 07:19:00.000,2011-09-19 07:37:00.000,1080.0,620,,,,,,,,0.0,,,,,5.128685491702829e-05,,,5.128685491702829e-05,,,,,,,,,,,,,,,,2,-32.0,30.0,4786.0,0.0031546,8.05e-06,0.25453338181588225,False
854.0,2011-09-19 15:35:00.000,2011-09-19 15:41:00.000,360.0,690,,,,,,,,0.0,6.934648748332013e-05,,,,,,,6.934648748332013e-05,,,,,,,,,,,,,,,,True,-54.0,56.0,4792.0,0.000996777,8.04e-06,0.800145698171906,False
857.0,2011-09-20 05:00:00.000,2011-09-20 05:13:00.000,780.0,950,,,,,,,,0.0,6.934648748332013e-05,,,,,,,6.934648748332013e-05,,,,,,,,,,,,,,,,True,-55.0,39.0,4795.0,0.00556624,8.04e-06,0.14423387415056294,False
859.0,2011-09-20 11:48:00.000,2011-09-20 11:52:00.000,240.0,160,,,,,,,,0.0,6.934648748332013e-05,,,,,,,6.934648748332013e-05,,,,,,,,,,,,,,,,True,-174.0,98.0,4796.0,0.00998448,8.04e-06,0.0804601842177949,False
864.0,2011-09-20 17:35:00.000,2011-09-20 17:42:00.000,420.0,160,,,,,,,,0.0,6.934648748332013e-05,,,,,,,6.934648748332013e-05,,,,,,,,,,,,,,,,True,-81.0,119.0,4797.0,0.0105316,8.03e-06,0.07618863280779306,False
888.0,2011-09-23 12:10:00.000,2011-09-23 12:23:00.000,780.0,320,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-182.0,81.0,4805.0,0.00662932,0.018523599999999998,73.64393477973928,False
895.0,2011-09-23 23:48:00.000,2011-09-23 23:56:00.000,480.0,1900,,,,,,0.7893439918053886,,0.7893439918053886,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,4620.0,,,,,,,,,2.8817557222653292e-05,,2.8817557222653292e-05,True,-62.0,52.0,4807.0,0.00517432,0.00543103,51.2102853748344,False
899.0,2011-09-24 09:21:00.000,2011-09-24 09:40:00.000,1140.0,19000,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-398.0,448.0,4809.0,0.0440714,0.000954934,2.120834443239372,False
902.0,2011-09-24 16:36:00.000,2011-09-24 16:59:00.000,1380.0,1700,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-28.0,25.0,4814.0,0.00331036,0.00119429,26.512381650072705,False
903.0,2011-09-24 17:19:00.000,2011-09-24 17:25:00.000,360.0,3100,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-28.0,25.0,4814.0,0.00331036,0.00119429,26.512381650072705,False
905.0,2011-09-24 19:09:00.000,2011-09-24 19:21:00.000,720.0,3000,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-665.0,65.0,4815.0,0.038464,0.00255679,6.232912627962553,False
906.0,2011-09-24 20:29:00.000,2011-09-24 20:36:00.000,420.0,5800,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,2,-14.0,12.0,4816.0,0.00120231,8.02e-06,0.6626292003007443,False
907.0,2011-09-24 21:23:00.000,2011-09-24 21:27:00.000,240.0,1200,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-73.0,156.0,4817.0,0.00157911,0.00189172,54.50338967912573,False
908.0,2011-09-24 23:45:00.000,2011-09-24 23:58:00.000,780.0,1000,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-104.0,91.0,4818.0,0.015075,8.02e-06,0.053172375293542004,False
909.0,2011-09-25 02:27:00.000,2011-09-25 02:33:00.000,360.0,4400,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-219.0,90.0,4820.0,0.024327099999999997,0.00259072,9.62455354854145,False
911.0,2011-09-25 04:31:00.000,2011-09-25 04:50:00.000,1140.0,7400,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-579.0,454.0,4821.0,0.0616727,0.00486932,7.317661832327904,False
912.0,2011-09-25 08:46:00.000,2011-09-25 08:49:00.000,180.0,3100,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-8.0,10.0,4824.0,0.0007940839999999999,8.02e-06,0.9998703410031617,False
913.0,2011-09-25 09:25:00.000,2011-09-25 09:35:00.000,600.0,1500,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-65.0,65.0,4825.0,0.000224582,0.00589528,96.33027672846217,True
914.0,2011-09-25 11:26:00.000,2011-09-25 11:29:00.000,180.0,570,,,,,,0.16657486935851296,,0.16657486935851296,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,9900.0,,,,,,,,,6.081354744483118e-06,,6.081354744483118e-06,True,-58.0,59.0,4826.0,0.00438611,8.02e-06,0.18251622050326227,False
915.0,2011-09-25 15:26:00.000,2011-09-25 15:33:00.000,420.0,3700,,,,,,,,0.0,,,,,,3.650823661397832e-05,,3.650823661397832e-05,,,,,,,,,,,,,,,,True,-245.0,356.0,4827.0,0.0443976,0.000929457,2.050556690675946,False
