Year,Month,Day,Intensity,Start,Peak Time,End,Event #,Max Drop,Lat,Lon,dist.R,AR#,Count,Flare
Year,Month,Day,intensity,start, peak,end,event #,max_drop,lat,lon,dist.R,AR#,count,flare
2014,10,22,-7,4:46,4:48,5:12,7724,8,-19,-17,0.5,AR 2192,22,C1
2015,4,18,-782,14:00,14:16,15:28,7723,151,5,17,0.34,AR 2321,53,C4
2013,10,25,-48,17:04,17:04,17:28,7722,73,8,44,0.7,AR 1875,21,M1
2014,4, 2,-6,17:18,17:18,17:26,7721,18,,,,AR 2022,13,
2014,10,22,-82,2:58,3:16,4:34,7720,13,-24,-26,0.64,AR 2192,57,
2013,10,25,-509,15:00,15:18,16:38,7719,243,,,1,,58,X2
2013,10,25,-53,13:56,13:56,14:24,7718,37,,,,AR 1879,23,C1
2014,10,21,-42,20:26,20:36,21:16,7717,16,,,,AR 2193,33,C4
2014,4, 2,"-1,263",13:10,14:00,16:44,7716,382,20,-68,0.96,AR 2027,116,M7
2013,10,25,-69,10:24,10:24,10:56,7715,21,-5,14,0.3,AR 1877,25,M1
2014,4, 2,-21,12:10,12:10,12:34,7714,32,,,,AR 2022,21,
2014,10,21,-29,19:18,19:18,20:06,7713,22,,,,AR 2193,33,C1
2014,4, 2,0,11:08,11:08,11:34,7712,0,,,,AR 2022,22,B6
2014,10,21,-8,17:12,17:12,17:44,7711,37,,,,AR 2193,25,B6
2013,10,25,-590,8:06,8:12,10:20,7710,177,,,1.07,,76,M6
2014,10,21,-78,13:46,13:46,14:14,7709,312,-15,-38,0.69,AR 2192,23,C8
2014,4, 2,-63,6:10,6:12,6:50,7708,82,,,1.06,,29,C1
2013,10,25,-29,4:14,4:14,4:40,7707,18,27,-21,0.51,,22,
2014,10,21,-11,12:36,12:40,13:06,7706,37,-20,-38,0.71,AR 2192,24,C2
2013,10,25,-425,2:50,3:16,4:06,7705,141,31,-40,0.72,,47,M3
2013,10,25,-82,1:22,1:22,1:46,7704,67,-7,8,0.25,AR 1877,21,C1
2014,4, 1,-25,22:36,22:38,23:06,7703,30,,,1.09,,24,C1
2013,6,10,-15,14:34,14:36,15:22,7702,38,,,,,33,C2
2013,10,24,-290,23:30,23:46,0:40,7701,219,-7,7,0.24,AR 1877,44,C1
2014,4, 1,-92,18:22,18:22,18:48,7700,38,-9,-11,0.2,AR 2021,22,B5
2014,10,21,-50,2:08,2:10,2:34,7699,83,-6,33,0.58,AR 2191,22,C2
2013,6,10,-12,13:52,13:58,14:22,7698,22,8,37,0.62,AR 1765,24,C2
2013,6,10,-39,11:26,11:32,11:58,7697,54,,,1.14,,25,
2014,4, 1,-318,14:36,14:58,15:44,7696,110,-9,-16,0.28,AR 2021,43,
2014,4, 1,-75,12:52,12:54,13:22,7695,100,21,12,0.51,AR 2022,24,
2015,4,16,-58,12:52,12:54,13:20,7694,51,18,-12,0.45,AR 2321,23,
2013,10,24,-79,11:26,11:28,12:10,7693,63,17,17,0.35,AR 1875,31,
2013,10,24,-9,10:46,10:46,11:20,7692,23,,,,AR 1877,26,M4
2014,4, 1,-82,9:50,9:50,10:22,7691,17,-12,6,0.14,AR 2021,25,
2013,10,24,-15,8:48,8:50,9:22,7690,7,,,,AR 1877,26,
2014,4, 1,-32,6:32,6:32,7:00,7689,31,,,1.17,,23,
2013,10,24,-32,7:28,7:30,8:36,7688,20,,,,AR 1877,43,B5
2014,10,19,-38,7:16,7:40,8:26,7687,12,,,,AR 2187,44,
2015,4,16,-74,2:22,2:22,2:52,7686,111,4,-26,0.47,AR 2321,24,
2014,10,19,-70,4:36,4:54,5:00,7685,83,-15,26,0.55,AR 2187,21,
2015,4,15,-35,20:24,20:26,20:50,7684,73,9,-12,0.33,AR 2321,22,C4
2014,10,19,-12,1:04,1:04,1:28,7683,15,7,-26,0.44,,21,
2014,3,31,-19,16:20,16:20,16:44,7682,20,17,65,0.94,AR 2017,21,
2013,10,23,"-1,286",23:54,0:42,2:36,7681,350,-6,-17,0.35,AR 1879,90,X1
2013,10,23,-4,22:42,22:42,23:06,7680,5,,,,AR 1875,21,C4
2014,3,31,-69,13:30,13:48,14:14,7679,20,,,1.17,,31,
2013,6, 9,-68,2:12,2:12,2:38,7678,69,,,1.11,,22,C2
2013,10,23,-3,15:30,15:30,15:54,7677,8,,,,AR 1875,21,B9
2014,3,31,-335,7:30,8:10,9:06,7676,210,,,1.16,,57,M2
2014,10,18,-75,8:24,8:26,9:08,7674,51,24,6,0.33,,31,C6
2013,6, 8,-152,19:08,19:12,19:44,7673,137,,,1.11,,27,C2
2014,3,31,-15,4:08,4:16,4:50,7672,33,,,,AR 2020,30,C2
2013,10,23,-133,11:26,11:28,12:12,7671,49,-18,7,0.41,AR 1877,32,C4
2014,3,31,-37,3:24,3:24,3:50,7670,41,6,29,0.52,AR 2017,22,
2014,10,18,-18,3:04,3:04,3:28,7669,34,,,1.06,,21,
2015,4,14,-169,14:56,15:16,15:46,7668,233,,,1.16,,34,
2013,10,23,-41,7:54,7:54,8:20,7667,37,,,,AR 1875,22,
2013,10,23,-47,6:24,6:28,6:58,7666,28,-3,-2,0.14,AR 1875,26,C3
2014,3,30,-15,21:24,21:30,22:02,7665,10,16,45,0.78,AR 2017,28,M1
2014,3,30,-376,11:52,12:08,12:58,7663,"1,000",15,41,0.72,AR 2017,42,M3
2013,6, 7,-730,22:44,22:52,23:48,7662,798,,,1.07,,41,M6
2013,10,22,-463,21:26,21:26,23:00,7661,516,-1,4,0.13,AR 1875,56,M3
2013,10,22,-27,20:42,20:48,21:14,7660,28,-20,27,0.61,AR 1872,23,
2013,10,22,-35,18:40,18:44,19:12,7659,12,14,0,0.15,AR 1875,25,C2
2013,10,22,-160,16:04,16:06,17:10,7658,34,,,,AR 1875,42,
2013,10,22,-18,13:34,13:34,13:58,7657,10,,,,AR 1875,21,B8
2014,3,29,-90,21:24,21:24,22:16,7656,14,27,41,0.8,AR 2017,35,
2013,10,22,-6,10:24,10:24,10:52,7655,8,,,,AR 1875,23,B7
2014,10,16,-115,13:12,13:12,13:38,7654,284,,,1.06,,22,B9
2014,3,29,-614,17:44,18:00,19:10,7653,648,16,31,0.62,AR 2017,52,X1
2013,10,22,-30,6:40,6:40,7:06,7652,24,6,-8,0.13,AR 1875,22,B4
2015,4,12,-70,23:30,23:38,0:08,7651,124,,,1.09,,28,C4
2014,3,29,-8,16:30,16:30,16:54,7650,4,,,,AR 2018,21,
2013,10,22,-99,5:02,5:06,5:50,7648,37,32,12,0.49,AR 1873,33,C1
2015,4,12,-46,21:28,21:28,21:56,7647,32,-9,61,0.88,AR 2320,23,C1
2014,3,29,-58,14:38,14:38,15:02,7646,37,,,,AR 2018,21,C2
2013,10,22,-117,3:44,4:28,4:54,7645,22,29,-10,0.44,AR 1875,44,C4
2014,3,29,-92,10:52,10:56,11:42,7644,67,17,23,0.55,AR 2017,34,
2013,10,22,0,1:20,1:20,1:46,7643,1,,,,AR 1873,22,
2013,10,21,-143,23:52,23:52,0:30,7642,74,-1,-29,0.5,AR 1875,28,
2015,4,12,-156,9:44,9:46,10:22,7641,127,-3,-72,0.96,AR 2321,28,C7
2014,3,29,-290,6:08,6:18,7:14,7640,74,0,51,0.79,AR 2014,42,B4
2014,3,29,-837,1:58,2:16,3:54,7639,"1,271",17,-40,0.73,AR 2022,67,C2
2015,4,11,-55,21:02,21:04,21:28,7638,44,,,1.13,,22,
2014,3,28,-289,23:08,0:00,0:50,7637,20,18,20,0.53,AR 2017,60,M4
2015,4,11,-31,17:36,17:36,18:02,7636,31,-15,40,0.65,AR 2320,22,C1
2014,3,28,-338,19:18,19:34,20:28,7635,431,19,19,0.53,AR 2017,44,M2
2014,3,28,-61,18:04,18:04,18:48,7634,31,16,15,0.46,AR 2017,31,C1
2014,10,14,-659,18:44,18:52,20:00,7633,262,,,1.1,,47,
2013,6, 5,-390,8:36,8:44,9:44,7632,194,-32,68,0.96,AR 1762,43,M1
2014,3,28,-8,14:12,14:12,14:36,7631,9,,,,AR 2018,21,
2013,10,20,-233,18:22,18:50,19:24,7630,81,5,-16,0.27,AR 1873,40,C1
2014,10,14,-70,14:12,14:12,14:36,7629,48,-13,11,0.38,AR 2186,21,
2014,10,14,-152,13:28,13:32,14:04,7628,27,-17,20,0.5,AR 2186,27,
2013,10,20,-78,12:26,12:26,12:50,7627,48,7,-17,0.3,AR 1873,21,B9
2014,3,28,-56,5:14,5:14,5:42,7626,43,-11,-46,0.73,AR 2020,23,
2013,10,20,-189,10:40,10:48,11:20,7625,121,16,17,0.34,AR 1869,29,
2013,10,20,-22,9:02,9:10,9:44,7624,39,25,33,0.62,AR 1868,30,C3
2014,3,28,-27,2:02,2:02,2:36,7623,22,,,,AR 2018,26,
2013,10,20,-153,5:40,5:40,6:44,7621,58,,,1.06,,41,
2015,4,10,-105,8:08,8:08,8:44,7620,264,-23,32,0.58,AR 2320,27,C5
2014,3,27,-50,16:50,17:02,17:32,7619,31,16,3,0.4,AR 2017,26,
2013,6, 4,-95,4:16,4:30,5:16,7618,11,-17,18,0.42,AR 1761,39,
2014,3,27,-43,10:34,10:34,10:58,7617,35,-4,-40,0.65,,21,
2015,4,10,-162,0:34,0:38,1:26,7616,23,-21,23,0.46,AR 2320,35,
2015,4, 9,-21,23:56,23:56,0:22,7615,36,-18,23,0.44,AR 2320,22,C3
2013,6, 3,-15,21:12,21:12,21:36,7614,43,21,-22,0.5,AR 1760,21,
2015,4, 9,-59,19:22,19:22,19:50,7613,58,-18,29,0.52,AR 2320,23,C5
2014,10,12,-104,23:34,23:36,0:04,7612,87,-13,34,0.64,,24,
2015,4, 9,-178,18:44,18:52,19:18,7611,64,-20,27,0.51,AR 2320,26,C5
2015,4, 9,-81,17:32,17:50,18:16,7610,79,-18,21,0.4,AR 2320,31,C6
2015,4, 9,-3,10:34,10:34,10:58,7609,7,,,,AR 2318,21,
2013,10,18,-138,21:24,21:26,22:14,7608,57,,,1.18,,34,
2013,6, 3,-434,6:32,7:20,8:16,7607,53,-29,21,0.57,AR 1762,61,M1
2015,4, 9,-1,7:52,7:52,8:16,7606,3,,,,AR 2318,21,
2013,6, 2,-137,23:56,23:58,0:56,7604,127,11,-19,0.38,AR 1760,39,
2013,10,18,-130,5:40,5:46,6:20,7602,142,5,70,0.95,AR 1861,29,B9
2015,4, 8,-73,14:50,14:52,15:18,7601,139,-17,6,0.22,AR 2320,23,M1
2013,6, 2,-52,14:56,14:58,15:26,7600,100,17,-27,0.54,AR 1760,24,
2014,3,25,-20,8:32,8:34,9:02,7599,15,-21,34,0.6,AR 2010,24,
2014,3,25,-117,5:30,5:40,6:10,7598,130,-28,54,0.83,AR 2015,29,B8
2014,3,25,-33,4:56,4:56,5:20,7597,17,,,,AR 2014,21,
2013,10,17,-35,15:36,15:42,16:10,7596,58,,,1.12,,26,M1
2013,6, 2,-94,5:12,5:26,5:54,7595,116,-35,11,0.6,AR 1762,30,C2
2015,4, 8,-51,0:14,0:20,0:46,7594,50,-25,-9,0.36,AR 2320,25,B7
2015,4, 7,-35,20:54,20:54,21:18,7593,111,-10,33,0.55,AR 2319,20,
2014,10,10,-34,18:50,18:58,19:24,7592,21,-27,46,0.83,AR 2182,26,B4
2014,10,10,-429,15:48,16:02,17:20,7591,269,-20,46,0.81,AR 2182,55,
2014,3,24,-76,15:08,15:08,15:36,7590,67,-9,26,0.44,AR 2010,23,C1
2013,10,16,-90,21:34,21:36,22:14,7589,39,-36,33,0.79,AR 1865,29,
2014,3,24,-345,11:42,11:56,12:46,7588,169,-11,25,0.43,AR 2010,41,
2013,10,16,-22,16:44,16:44,17:08,7587,13,-14,34,0.63,AR 1870,21,B9
2015,4, 6,-127,21:52,22:04,22:16,7586,108,-19,-13,0.31,AR 2320,21,
2014,3,24,-1,2:56,2:56,3:20,7585,3,,,,AR 2013,21,C2
2013,10,16,-191,15:04,15:16,16:34,7584,147,-15,29,0.58,AR 1870,54,C2
2015,4, 6,-184,20:18,20:20,20:56,7583,18,-15,-13,0.27,AR 2320,28,
2014,3,24,-39,0:16,0:22,0:50,7582,28,-4,-28,0.48,AR 2014,26,C2
2013,5,31,-153,20:04,20:10,20:48,7581,159,2,-50,0.77,AR 1760,31,M2
2015,4, 6,-493,18:42,18:46,20:04,7580,505,-15,-12,0.25,AR 2320,50,C1
2013,5,31,-38,12:30,12:32,12:58,7579,14,-21,-29,0.57,AR 1761,23,
2013,5,31,-184,11:18,11:24,12:26,7578,105,-18,-36,0.65,AR 1761,43,C1
2014,10, 9,-75,3:02,3:06,3:40,7577,96,,,1.12,,28,C1
2015,4, 6,-123,5:46,5:46,6:42,7576,46,6,-52,0.81,AR 2318,37,
2014,3,23,-3,5:42,5:46,6:10,7575,2,,,,AR 2010,23,C1
2014,10, 9,-75,1:48,1:54,2:52,7574,16,11,36,0.59,AR 2182,41,M1
2015,4, 6,-85,4:22,4:22,4:46,7573,65,7,-53,0.82,AR 2318,21,
2013,10,15,-247,17:24,18:26,19:04,7572,42,-17,26,0.57,AR 1864,59,
2013,5,31,-165,7:12,7:44,8:14,7571,74,,,1.13,,40,
2014,10, 8,-135,16:56,16:58,17:36,7570,100,16,-36,0.61,,29,B6
2014,3,23,-948,2:38,3:20,4:40,7569,81,-8,-43,0.68,AR 2014,70,
2015,4, 5,-11,21:46,21:48,22:16,7568,4,,,,AR 2319,24,
2015,4, 5,-345,20:44,20:52,21:32,7567,102,-15,-37,0.61,AR 2320,32,C3
2013,10,15,-508,8:46,8:54,10:02,7566,375,-24,21,0.59,AR 1864,47,M2
2014,10, 8,-4,3:54,3:54,4:18,7564,5,-24,-18,0.58,AR 2184,21,
2013,10,15,-23,5:16,5:16,5:40,7563,34,,,,AR 1870,21,C8
2014,3,22,-125,13:20,13:46,14:28,7562,10,-21,20,0.41,AR 2008,43,
2013,5,30,-143,13:04,13:18,13:48,7561,86,,,1.03,,31,B9
2014,3,22,-13,11:44,11:46,12:14,7560,14,19,54,0.87,AR 2005,24,
2015,4, 5,-343,2:28,2:32,3:44,7559,36,-24,-9,0.34,AR 2319,47,
2014,3,22,"-1,251",8:20,10:30,11:20,7558,315,21,48,0.83,AR 2005,99,
2015,4, 5,-71,1:34,1:34,2:00,7557,55,,,,AR 2319,22,
2014,3,22,-91,7:30,7:30,8:06,7556,49,-14,72,0.96,AR 2011,23,B8
2014,10, 7,-1,9:06,9:06,9:30,7555,0,,,,AR 2183,21,
2013,5,29,-5,22:46,22:46,23:14,7554,15,,,,AR 1757,23,C3
2013,10,14,-365,13:06,13:16,14:14,7553,221,-27,2,0.55,AR 1865,43,C8
2014,3,22,-50,2:22,2:30,2:54,7552,46,,,1.1,,25,
2015,4, 4,-729,23:00,23:22,1:12,7551,184,-27,-22,0.5,,75,C2
2014,3,22,-124,0:28,0:28,1:14,7550,20,-23,9,0.32,AR 2008,32,
2013,10,14,-4,3:30,3:30,3:56,7549,11,,,,AR 1865,22,B6
2014,10, 6,-38,20:20,20:22,20:46,7548,33,-6,60,0.88,AR 2181,22,
2014,3,21,-146,15:54,16:00,16:40,7547,93,-18,9,0.24,AR 2008,32,
2013,5,29,-130,7:02,7:06,7:32,7546,161,11,20,0.41,AR 1755,24,
2013,10,13,-59,20:52,20:52,21:26,7545,158,,,1.07,,25,
2014,10, 6,-444,16:18,17:00,17:44,7544,20,-14,-67,0.95,,52,C2
2014,10, 6,-28,13:50,13:52,14:20,7543,13,18,-64,0.9,,24,C1
2013,5,29,-28,2:18,2:24,2:48,7542,44,,,1.01,,24,B9
2014,3,21,-413,10:14,10:38,11:48,7541,270,16,-42,0.75,AR 2013,56,
2014,10, 6,-205,12:10,12:22,13:10,7540,56,16,-74,0.97,,39,B8
2014,3,21,-135,5:40,5:56,6:28,7539,63,-33,-12,0.48,AR 2010,33,
2013,10,13,-158,7:14,7:14,8:04,7538,148,,,1.07,,34,
2013,10,13,-61,5:16,5:20,5:44,7537,57,-22,38,0.73,AR 1863,23,
2014,10, 6,-130,5:18,5:18,6:24,7536,32,1,36,0.6,AR 2178,42,
2015,4, 3,-173,7:02,7:18,7:46,7535,159,,,1.11,,31,
2014,10, 5,-61,23:42,23:58,0:24,7534,23,-33,-43,0.85,AR 2184,30,B7
2013,10,13,-424,0:14,0:44,1:32,7533,342,-27,-19,0.62,AR 1865,48,M2
2013,10,12,-31,22:34,22:34,22:58,7532,17,-9,6,0.28,AR 1861,21,C2
2013,5,28,-235,2:36,3:00,3:36,7531,68,-25,47,0.79,AR 1756,39,
2014,3,20,-55,12:24,12:24,12:52,7530,11,-13,45,0.71,AR 2011,23,B5
2014,10, 5,-29,20:18,20:18,20:42,7529,16,,,,AR 2182,21,
2014,3,20,-44,8:42,8:44,9:12,7527,27,-3,52,0.8,AR 2011,24,C3
2013,10,12,-90,14:58,14:58,15:34,7526,49,,,1.1,,27,
2014,3,20,-68,5:48,5:56,6:20,7525,58,-13,-34,0.57,AR 2010,25,
2013,5,27,-21,12:06,12:06,12:32,7524,18,-29,37,0.72,AR 1754,22,
2014,3,20,"-1,103",3:48,4:10,5:28,7523,278,-14,-42,0.67,AR 2010,59,M1
2013,10,12,-2,6:42,6:46,7:10,7522,8,,,,AR 1861,23,C1
2014,3,20,-32,2:06,2:06,2:36,7521,55,,,1.03,,24,C4
2015,4, 2,-291,5:20,5:30,6:08,7520,265,,,1.06,,33,
2014,3,20,-8,1:18,1:18,1:42,7518,13,,,,AR 2008,21,
2013,10,12,-30,0:30,0:36,1:02,7517,80,-13,-13,0.39,AR 1861,25,B6
2014,3,19,-29,19:54,19:54,20:26,7516,48,,,1.17,,25,C1
2013,5,27,-119,2:04,2:04,3:16,7515,69,,,,AR 1755,45,B4
2014,3,19,-5,16:34,16:36,17:00,7514,11,,,,AR 2007,22,C2
2014,10, 4,-2,10:32,10:32,10:56,7513,10,,,,AR 2179,21,B4
2013,10,11,-134,18:36,18:50,19:32,7512,34,-3,-9,0.21,AR 1861,37,B5
2013,5,26,-107,19:50,19:50,20:18,7511,45,-17,18,0.4,AR 1756,23,
2014,3,19,-7,11:30,11:30,12:04,7510,10,,,,AR 2007,26,C3
2013,5,26,-305,18:28,18:58,19:26,7509,43,-12,11,0.27,AR 1756,38,C1
2013,10,11,-38,13:22,13:22,13:46,7508,43,-34,-45,0.86,AR 1865,21,
2013,10,11,-266,12:22,12:30,13:10,7507,410,-30,-42,0.82,AR 1865,33,C5
2014,3,19,-54,7:42,7:44,8:14,7506,64,-18,-56,0.84,AR 2010,21,M1
2013,5,26,-72,14:50,14:52,15:16,7505,81,-16,5,0.27,AR 1756,22,
2014,10, 4,-88,1:06,1:08,2:06,7504,10,-5,-4,0.21,AR 2179,39,C1
2013,5,26,-297,11:16,11:26,12:08,7503,246,-25,23,0.54,AR 1754,35,
2013,10,11,-510,7:14,7:28,8:26,7502,645,,,1.07,,45,M1
2014,3,19,-1,1:32,1:32,1:56,7501,3,,,,AR 2007,21,
2014,10, 3,-90,17:54,17:54,18:36,7500,90,2,-38,0.63,,30,B7
2013,5,26,-426,9:38,10:06,11:06,7499,96,-14,14,0.33,AR 1754,53,C4
2014,3,18,-26,22:58,23:02,23:34,7498,48,-19,-65,0.91,AR 2010,27,C3
2013,10,11,-2,4:14,4:14,4:48,7497,4,,,,AR 1863,26,C4
2014,3,18,-25,21:28,21:28,21:52,7496,37,6,3,0.23,AR 2005,21,
2015,3,31,-266,1:32,1:40,2:22,7495,124,-27,-9,0.39,AR 2316,34,
2014,10, 3,-46,10:50,10:50,11:14,7494,16,,,1.17,,21,B7
2014,10, 3,-90,8:56,8:56,9:22,7493,50,-11,-14,0.39,AR 2179,22,
2014,3,18,-38,15:38,15:42,16:12,7492,58,-18,-69,0.94,AR 2010,26,C4
2014,10, 3,-345,7:20,7:52,8:36,7491,28,-6,-13,0.32,AR 2179,47,B7
2014,10, 3,-161,4:18,4:24,5:12,7490,41,,,1.12,,36,C4
2014,10, 3,-103,3:06,3:18,3:54,7489,57,,,1.15,,33,C4
2015,3,30,-33,3:10,3:12,4:02,7488,12,,,1.11,,35,
2014,3,17,-77,18:06,18:06,18:34,7487,76,-8,38,0.62,AR 2004,23,
2013,5,25,-2,1:46,1:48,2:14,7486,7,,,,AR 1753,23,C1
2015,3,30,-80,0:12,0:12,0:40,7485,72,-19,54,0.82,AR 2305,23,
2014,10, 2,-347,18:58,19:24,20:46,7484,152,,,1.08,,63,M7
2014,3,17,-6,12:14,12:14,13:14,7483,15,,,,AR 2009,39,
2013,5,24,-24,20:46,20:46,21:14,7482,104,,,1.05,,22,B4
2014,10, 2,-93,17:38,17:48,18:20,7481,88,,,1.16,,30,
2013,10, 9,-89,9:10,9:10,9:40,7480,70,-25,38,0.76,AR 1862,24,
2014,10, 2,-42,16:40,16:42,17:10,7479,42,13,-10,0.21,AR 2178,24,
2014,3,17,-23,9:14,9:14,9:42,7478,13,-23,40,0.68,AR 2002,23,C2
2015,3,29,-24,15:12,15:12,15:42,7477,11,,,1.12,,24,C1
2013,5,24,-358,16:02,16:08,17:44,7476,364,-27,7,0.45,AR 1754,60,C2
2013,10, 9,-375,1:42,1:48,2:38,7475,284,,,1.05,,37,M5
2014,10, 2,-386,12:20,12:54,13:40,7474,399,-20,-28,0.63,AR 2179,49,C2
2015,3,29,-76,2:38,2:40,3:04,7473,18,-18,25,0.45,AR 2315,22,
2013,10, 8,-70,15:36,15:36,16:00,7471,32,11,-11,0.21,AR 1856,21,B9
2014,3,16,-13,14:00,14:00,14:36,7470,19,18,-5,0.45,AR 2005,27,
2013,5,24,-18,3:54,3:56,4:22,7469,81,-17,-12,0.34,AR 1754,23,
2013,10, 8,-78,14:52,14:52,15:16,7468,51,0,-4,0.13,AR 1856,21,B9
2014,10, 2,-207,2:32,3:12,3:36,7467,103,19,-1,0.22,AR 2177,41,B6
2013,5,24,-36,1:28,1:36,2:06,7466,55,,,1.03,,28,C1
2014,3,16,-77,8:06,8:18,8:44,7465,20,19,-43,0.77,AR 2007,22,
2013,5,23,-60,23:34,23:34,0:00,7464,59,-15,-32,0.57,AR 1756,22,
2014,10, 1,-107,21:18,21:28,22:18,7463,43,,,1.13,,39,
2015,3,28,-38,12:40,12:42,13:10,7462,73,3,8,0.23,AR 2310,24,C1
2013,10, 8,-11,4:44,4:44,5:10,7461,24,,,,AR 1856,22,
2013,5,23,-95,19:52,20:06,20:34,7460,112,10,-12,0.3,AR 1753,30,
2014,3,16,-435,2:48,3:46,4:28,7459,290,-25,-49,0.77,AR 2008,59,
2014,10, 1,-18,11:28,11:28,11:56,7458,12,8,34,0.57,AR 2176,23,B8
2013,5,23,-134,15:38,15:56,16:42,7457,89,17,58,0.88,AR 1748,41,C2
2014,10, 1,-39,9:54,9:54,10:18,7456,47,-27,68,0.97,AR 2173,21,B5
2013,5,23,-47,13:36,13:36,14:00,7455,29,-25,-10,0.43,AR 1754,21,
2014,10, 1,-78,9:00,9:04,9:32,7454,17,7,32,0.54,AR 2176,25,B5
2013,5,23,-120,10:04,10:06,10:56,7453,76,-28,-51,0.83,AR 1756,35,
2013,10, 7,-72,9:16,9:16,9:46,7452,84,-24,13,0.55,AR 1857,24,
2014,3,15,-51,0:32,0:36,1:04,7451,45,-25,19,0.43,AR 2002,25,C2
2013,5,23,-56,3:38,3:40,4:04,7450,57,15,51,0.81,AR 1748,22,B8
2013,10, 6,-129,22:16,22:26,22:54,7449,69,,,1.14,,28,B7
2014,9,30,-88,9:00,9:02,9:36,7448,22,-27,60,0.93,AR 2173,27,
2013,10, 6,-8,20:08,20:10,20:36,7447,9,,,,AR 1857,23,
2013,10, 6,-10,18:56,18:58,19:26,7446,27,,,1.2,,24,
2014,9,30,-92,8:04,8:08,8:48,7445,41,-29,59,0.93,AR 2173,31,
2014,9,30,-23,5:48,5:48,6:12,7444,15,23,-27,0.51,AR 2177,21,B5
2013,10, 6,-62,15:24,15:30,15:56,7443,12,-13,7,0.36,AR 1859,25,
2014,3,14,-602,9:20,9:40,10:48,7442,54,,,1.11,,53,
2015,3,26,-22,9:42,9:42,10:06,7441,46,,,1.09,,21,
2013,5,22,-725,12:46,13:30,14:56,7440,113,11,77,0.99,AR 1745,74,M5
2014,3,14,-22,6:04,6:04,6:14,7439,51,2,60,0.88,AR 2003,14,C3
2013,10, 6,-221,13:46,13:48,14:52,7438,180,-15,11,0.42,AR 1859,42,
2013,5,22,-475,8:44,9:08,9:54,7436,138,23,52,0.84,AR 1748,44,
2014,3,13,-95,23:48,23:54,0:36,7435,81,,,1.09,,33,
2015,3,25,-150,23:24,23:30,0:06,7434,132,24,44,0.81,AR 2303,30,
2013,5,22,-81,2:52,2:52,3:18,7433,49,29,74,0.98,AR 1745,22,B4
2014,9,29,-78,7:38,7:38,8:04,7432,42,9,-47,0.74,AR 2177,22,
2015,3,25,-15,18:30,18:30,18:54,7431,22,,,,AR 2305,21,B4
2014,3,13,-53,11:24,11:30,12:02,7430,37,7,49,0.78,AR 2003,28,
2013,5,21,-48,21:06,21:06,21:38,7429,67,-23,-43,0.74,AR 1754,25,
2015,3,25,-111,7:48,7:48,8:28,7428,40,,,1.06,,29,B8
2013,10, 5,-139,7:02,7:02,7:32,7427,144,,,1.15,,24,
2014,3,13,0,1:24,1:24,1:50,7426,1,,,,AR 2002,22,
2013,5,21,-82,10:38,10:38,11:14,7425,38,,,,AR 1748,27,
2014,3,13,-118,0:16,0:18,0:58,7424,37,-12,67,0.92,AR 1999,30,C1
2014,9,28,-307,16:50,17:32,18:42,7423,29,-22,38,0.74,AR 2173,65,C6
2014,3,12,-17,22:42,22:42,23:10,7422,7,,,1.14,,23,M5
2013,5,21,-131,6:16,6:26,7:14,7421,115,35,4,0.61,AR 1748,38,
2015,3,24,-4,16:26,16:26,16:54,7420,9,,,,AR 2307,23,
2013,5,20,-43,23:54,23:56,0:30,7419,22,-2,-46,0.73,,27,B7
2014,9,28,-963,2:44,3:22,4:26,7418,538,-19,26,0.59,AR 2173,60,M3
2013,5,20,0,20:20,20:20,20:44,7417,1,,,,AR 1748,21,B8
2015,3,24,-89,8:10,8:18,9:02,7416,23,,,1.04,,35,
2014,3,11,-51,20:00,20:00,20:00,7415,56,-26,-32,0.59,AR 2002,9,C6
2013,5,20,-16,15:16,15:20,15:54,7414,74,19,5,0.37,AR 1748,28,C7
2014,3,11,-48,18:08,18:14,18:56,7413,27,,,,AR 1998,33,B8
2013,5,20,-88,13:06,13:06,13:30,7412,44,21,12,0.44,AR 1748,21,
2015,3,23,-28,20:56,21:02,21:30,7411,36,,,1.09,,25,
2013,5,20,-58,12:28,12:28,12:56,7410,51,19,18,0.47,AR 1748,23,
2014,3,11,-82,16:54,17:26,17:50,7409,53,-7,-58,0.85,AR 2004,37,
2014,9,27,-109,8:42,8:46,9:28,7408,137,,,1.07,,32,M1
2014,3,11,-333,13:50,13:54,14:52,7407,170,,,1.15,,40,
2013,5,20,-565,9:52,11:24,12:12,7406,38,23,8,0.44,AR 1748,79,C1
2014,3,11,-86,10:56,10:56,11:30,7405,23,-7,7,0.13,AR 1998,26,
2014,3,11,-160,8:06,8:08,8:42,7404,49,,,,AR 1998,23,
2013,5,20,-446,4:54,5:36,6:36,7403,57,,,1.11,,60,M2
2014,3,11,-143,1:06,1:06,1:34,7402,89,,,,AR 1998,23,B5
2013,5,20,-54,0:12,0:14,0:46,7401,106,,,1.06,,26,
2014,3,10,-38,20:38,20:42,21:06,7400,47,-22,-40,0.67,AR 2002,22,C1
2014,3,10,-29,19:54,19:54,20:24,7399,7,-18,-52,0.8,AR 2002,24,
2013,5,19,-64,18:42,18:52,19:18,7398,63,,,1.1,,27,
2014,9,26,-653,4:08,4:24,5:18,7397,186,,,1.12,,44,C1
2014,3,10,-84,17:14,17:14,17:38,7396,44,-26,-50,0.79,AR 2002,21,C1
